date,year,month,n34_anom,oni_center,mei,n34_lag1,n34_lag2,n34_lag3,n34_lag6,n34_lag12,n34_roll3,n34_roll5,n34_trend1,n34_trend3,month_sin,month_cos,mei_lag1,mei_lag3,state_now,target_n34_anom_t3,target_oni_t3,target_state,persist_pred_state,has_core_features,mei_available,has_target,split
1992-06,1992,6,0.58,0.73,1.51,1.04,1.2,1.38,1.69,0.52,0.94,1.196,-0.46,-0.8,0.0,-1.0,1.68,1.72,El Nino,-0.06,-0.13,Neutral,El Nino,True,True,True,train
1992-07,1992,7,0.22,0.37,0.61,0.58,1.04,1.2,1.84,0.76,0.6133,0.884,-0.36,-0.98,-0.5,-0.866,1.51,1.98,El Nino,-0.3,-0.25,Neutral,El Nino,True,True,True,train
1992-08,1992,8,0.05,0.09,-0.02,0.22,0.58,1.04,1.78,0.68,0.2833,0.618,-0.17,-0.99,-0.866,-0.5,0.61,1.68,Neutral,-0.28,-0.28,Neutral,Neutral,True,True,True,train
1992-09,1992,9,-0.06,-0.13,0.4,0.05,0.22,0.58,1.38,0.42,0.07,0.366,-0.11,-0.64,-1.0,-0.0,-0.02,1.51,Neutral,-0.15,-0.13,Neutral,Neutral,True,True,True,train
1992-10,1992,10,-0.3,-0.25,0.67,-0.06,0.05,0.22,1.2,0.86,-0.1033,0.098,-0.24,-0.52,-0.866,0.5,0.4,0.61,Neutral,0.14,0.09,Neutral,Neutral,True,True,True,train
1992-11,1992,11,-0.28,-0.28,0.62,-0.3,-0.06,0.05,1.04,1.2,-0.2133,-0.074,0.02,-0.33,-0.5,0.866,0.67,-0.02,Neutral,0.41,0.3,Neutral,Neutral,True,True,True,train
1992-12,1992,12,-0.15,-0.13,0.73,-0.28,-0.3,-0.06,0.58,1.69,-0.2433,-0.148,0.13,-0.09,-0.0,1.0,0.62,0.4,Neutral,0.39,0.5,El Nino,Neutral,True,True,True,train
1993-01,1993,1,0.14,0.09,0.79,-0.15,-0.28,-0.3,0.22,1.84,-0.0967,-0.13,0.29,0.44,0.5,0.866,0.73,0.67,Neutral,0.59,0.67,El Nino,Neutral,True,True,True,train
1993-02,1993,2,0.41,0.3,0.9,0.14,-0.15,-0.28,0.05,1.78,0.1333,-0.036,0.27,0.69,0.866,0.5,0.79,0.62,Neutral,0.78,0.7,El Nino,Neutral,True,True,True,train
1993-03,1993,3,0.39,0.5,0.77,0.41,0.14,-0.15,-0.06,1.38,0.3133,0.102,-0.02,0.54,1.0,0.0,0.9,0.73,Neutral,0.35,0.57,El Nino,Neutral,True,True,True,train
1993-04,1993,4,0.59,0.67,0.99,0.39,0.41,0.14,-0.3,1.2,0.4633,0.276,0.2,0.45,0.866,-0.5,0.77,0.79,Neutral,0.23,0.32,Neutral,Neutral,True,True,True,train
1993-05,1993,5,0.78,0.7,1.48,0.59,0.39,0.41,-0.28,1.04,0.5867,0.462,0.19,0.37,0.5,-0.866,0.99,0.9,El Nino,0.13,0.25,Neutral,El Nino,True,True,True,train
1993-06,1993,6,0.35,0.57,1.52,0.78,0.59,0.39,-0.15,0.58,0.5733,0.504,-0.43,-0.04,0.0,-1.0,1.48,0.77,El Nino,0.35,0.15,Neutral,El Nino,True,True,True,train
1993-07,1993,7,0.23,0.32,0.9,0.35,0.78,0.59,0.14,0.22,0.4533,0.468,-0.12,-0.36,-0.5,-0.866,1.52,0.99,Neutral,0.06,0.1,Neutral,Neutral,True,True,True,train
1993-08,1993,8,0.13,0.25,0.6,0.23,0.35,0.78,0.41,0.05,0.2367,0.416,-0.1,-0.65,-0.866,-0.5,0.9,1.48,Neutral,0.0,0.04,Neutral,Neutral,True,True,True,train
1993-09,1993,9,0.35,0.15,0.61,0.13,0.23,0.35,0.39,-0.06,0.2367,0.368,0.22,0.0,-1.0,-0.0,0.6,1.52,Neutral,0.16,0.06,Neutral,Neutral,True,True,True,train
1993-10,1993,10,0.06,0.1,0.96,0.35,0.13,0.23,0.59,-0.3,0.18,0.224,-0.29,-0.17,-0.866,0.5,0.61,0.9,Neutral,0.1,0.06,Neutral,Neutral,True,True,True,train
1993-11,1993,11,0.0,0.04,0.71,0.06,0.35,0.13,0.78,-0.28,0.1367,0.154,-0.06,-0.13,-0.5,0.866,0.96,0.6,Neutral,0.06,0.07,Neutral,Neutral,True,True,True,train
1993-12,1993,12,0.16,0.06,0.27,0.0,0.06,0.35,0.35,-0.15,0.0733,0.14,0.16,-0.19,-0.0,1.0,0.71,0.61,Neutral,0.11,0.17,Neutral,Neutral,True,True,True,train
1994-01,1994,1,0.1,0.06,-0.01,0.16,0.0,0.06,0.23,0.14,0.0867,0.134,-0.06,0.04,0.5,0.866,0.27,0.96,Neutral,0.26,0.31,Neutral,Neutral,True,True,True,train
1994-02,1994,2,0.06,0.07,-0.21,0.1,0.16,0.0,0.13,0.41,0.1067,0.076,-0.04,0.06,0.866,0.5,-0.01,0.71,Neutral,0.31,0.42,Neutral,Neutral,True,True,True,train
1994-03,1994,3,0.11,0.17,-0.22,0.06,0.1,0.16,0.35,0.39,0.09,0.086,0.05,-0.05,1.0,0.0,-0.21,0.27,Neutral,0.32,0.41,Neutral,Neutral,True,True,True,train
1994-04,1994,4,0.26,0.31,0.02,0.11,0.06,0.1,0.06,0.59,0.1433,0.138,0.15,0.16,0.866,-0.5,-0.22,-0.01,Neutral,0.24,0.44,Neutral,Neutral,True,True,True,train
1994-05,1994,5,0.31,0.42,-0.02,0.26,0.11,0.06,0.0,0.78,0.2267,0.168,0.05,0.25,0.5,-0.866,0.02,-0.21,Neutral,0.53,0.43,Neutral,Neutral,True,True,True,train
1994-06,1994,6,0.32,0.41,0.26,0.31,0.26,0.11,0.16,0.35,0.2967,0.212,0.01,0.21,0.0,-1.0,-0.02,-0.22,Neutral,0.48,0.55,El Nino,Neutral,True,True,True,train
1994-07,1994,7,0.24,0.44,0.96,0.32,0.31,0.26,0.1,0.23,0.29,0.248,-0.08,-0.02,-0.5,-0.866,0.26,0.02,Neutral,0.75,0.74,El Nino,Neutral,True,True,True,train
1994-08,1994,8,0.53,0.43,0.88,0.24,0.32,0.31,0.06,0.13,0.3633,0.332,0.29,0.22,-0.866,-0.5,0.96,-0.02,Neutral,1.11,1.01,El Nino,Neutral,True,True,True,train
1994-09,1994,9,0.48,0.55,1.1,0.53,0.24,0.32,0.11,0.35,0.4167,0.376,-0.05,0.16,-1.0,-0.0,0.88,0.26,Neutral,1.25,1.09,El Nino,Neutral,True,True,True,train
1994-10,1994,10,0.75,0.74,1.52,0.48,0.53,0.24,0.26,0.06,0.5867,0.464,0.27,0.51,-0.866,0.5,1.1,0.96,El Nino,1.02,0.96,El Nino,El Nino,True,True,True,train
1994-11,1994,11,1.11,1.01,1.01,0.75,0.48,0.53,0.31,0.0,0.78,0.622,0.36,0.58,-0.5,0.866,1.52,0.88,El Nino,0.73,0.72,El Nino,El Nino,True,True,True,train
1994-12,1994,12,1.25,1.09,0.92,1.11,0.75,0.48,0.32,0.16,1.0367,0.824,0.14,0.77,-0.0,1.0,1.01,1.1,El Nino,0.46,0.53,El Nino,El Nino,True,True,True,train
1995-01,1995,1,1.02,0.96,0.83,1.25,1.11,0.75,0.24,0.1,1.1267,0.922,-0.23,0.27,0.5,0.866,0.92,1.52,El Nino,0.28,0.3,Neutral,El Nino,True,True,True,train
1995-02,1995,2,0.73,0.72,0.54,1.02,1.25,1.11,0.53,0.06,1.0,0.972,-0.29,-0.38,0.866,0.5,0.83,1.01,El Nino,-0.11,0.14,Neutral,El Nino,True,True,True,train
1995-03,1995,3,0.46,0.53,0.18,0.73,1.02,1.25,0.48,0.11,0.7367,0.914,-0.27,-0.79,1.0,0.0,0.54,0.92,El Nino,-0.14,-0.03,Neutral,El Nino,True,True,True,train
1995-04,1995,4,0.28,0.3,0.14,0.46,0.73,1.02,0.75,0.26,0.49,0.748,-0.18,-0.74,0.866,-0.5,0.18,0.83,Neutral,-0.21,-0.24,Neutral,Neutral,True,True,True,train
1995-05,1995,5,-0.11,0.14,0.14,0.28,0.46,0.73,1.11,0.31,0.21,0.476,-0.39,-0.84,0.5,-0.866,0.14,0.54,Neutral,-0.63,-0.54,La Nina,Neutral,True,True,True,train
1995-06,1995,6,-0.14,-0.03,0.02,-0.11,0.28,0.46,1.25,0.32,0.01,0.244,-0.03,-0.6,0.0,-1.0,0.14,0.18,Neutral,-0.84,-0.81,La Nina,Neutral,True,True,True,train
1995-07,1995,7,-0.21,-0.24,-0.28,-0.14,-0.11,0.28,1.02,0.24,-0.1533,0.056,-0.07,-0.49,-0.5,-0.866,0.02,0.14,Neutral,-0.88,-0.97,La Nina,Neutral,True,True,True,train
1995-08,1995,8,-0.63,-0.54,-0.71,-0.21,-0.14,-0.11,0.73,0.53,-0.3267,-0.162,-0.42,-0.52,-0.866,-0.5,-0.28,0.14,Neutral,-1.1,-1.0,La Nina,Neutral,True,True,True,train
1995-09,1995,9,-0.84,-0.81,-0.94,-0.63,-0.21,-0.14,0.46,0.48,-0.56,-0.386,-0.21,-0.7,-1.0,-0.0,-0.71,0.02,La Nina,-0.95,-0.98,La Nina,La Nina,True,True,True,train
1995-10,1995,10,-0.88,-0.97,-0.74,-0.84,-0.63,-0.21,0.28,0.75,-0.7833,-0.54,-0.04,-0.67,-0.866,0.5,-0.94,-0.28,La Nina,-0.86,-0.9,La Nina,La Nina,True,True,True,train
1995-11,1995,11,-1.1,-1.0,-0.77,-0.88,-0.84,-0.63,-0.11,1.11,-0.94,-0.732,-0.22,-0.47,-0.5,0.866,-0.74,-0.71,La Nina,-0.86,-0.75,La Nina,La Nina,True,True,True,train
1995-12,1995,12,-0.95,-0.98,-0.9,-1.1,-0.88,-0.84,-0.14,1.25,-0.9767,-0.88,0.15,-0.11,-0.0,1.0,-0.77,-0.94,La Nina,-0.61,-0.59,La Nina,La Nina,True,True,True,train
1996-01,1996,1,-0.86,-0.9,-0.85,-0.95,-1.1,-0.88,-0.21,1.02,-0.97,-0.926,0.09,0.02,0.5,0.866,-0.9,-0.74,La Nina,-0.47,-0.39,Neutral,La Nina,True,True,True,train
1996-02,1996,2,-0.86,-0.75,-0.8,-0.86,-0.95,-1.1,-0.63,0.73,-0.89,-0.93,0.0,0.24,0.866,0.5,-0.85,-0.77,La Nina,-0.38,-0.31,Neutral,La Nina,True,True,True,train
1996-03,1996,3,-0.61,-0.59,-0.66,-0.86,-0.86,-0.95,-0.84,0.46,-0.7767,-0.876,0.25,0.34,1.0,0.0,-0.8,-0.9,La Nina,-0.44,-0.3,Neutral,La Nina,True,True,True,train
1996-04,1996,4,-0.47,-0.39,-0.76,-0.61,-0.86,-0.86,-0.88,0.28,-0.6467,-0.75,0.14,0.39,0.866,-0.5,-0.66,-0.85,La Nina,-0.44,-0.27,Neutral,La Nina,True,True,True,train
1996-05,1996,5,-0.38,-0.31,-0.85,-0.47,-0.61,-0.86,-1.1,-0.11,-0.4867,-0.636,0.09,0.48,0.5,-0.866,-0.76,-0.8,Neutral,-0.22,-0.32,Neutral,Neutral,True,True,True,train
1996-06,1996,6,-0.44,-0.3,-0.91,-0.38,-0.47,-0.61,-0.95,-0.14,-0.43,-0.552,-0.06,0.17,0.0,-1.0,-0.85,-0.66,Neutral,-0.45,-0.35,Neutral,Neutral,True,True,True,train
1996-07,1996,7,-0.44,-0.27,-0.83,-0.44,-0.38,-0.47,-0.86,-0.21,-0.42,-0.468,0.0,0.03,-0.5,-0.866,-0.91,-0.76,Neutral,-0.44,-0.4,Neutral,Neutral,True,True,True,train
1996-08,1996,8,-0.22,-0.32,-0.64,-0.44,-0.44,-0.38,-0.86,-0.63,-0.3667,-0.39,0.22,0.16,-0.866,-0.5,-0.83,-0.85,Neutral,-0.41,-0.45,Neutral,Neutral,True,True,True,train
1996-09,1996,9,-0.45,-0.35,-0.32,-0.22,-0.44,-0.44,-0.61,-0.84,-0.37,-0.386,-0.23,-0.01,-1.0,-0.0,-0.64,-0.91,Neutral,-0.64,-0.49,Neutral,Neutral,True,True,True,train
1996-10,1996,10,-0.44,-0.4,-0.37,-0.45,-0.22,-0.44,-0.47,-0.88,-0.37,-0.398,0.01,0.0,-0.866,0.5,-0.32,-0.83,Neutral,-0.53,-0.5,La Nina,Neutral,True,True,True,train
1996-11,1996,11,-0.41,-0.45,-0.34,-0.44,-0.45,-0.22,-0.38,-1.1,-0.4333,-0.392,0.03,-0.19,-0.5,0.866,-0.37,-0.64,Neutral,-0.37,-0.36,Neutral,Neutral,True,True,True,train
1996-12,1996,12,-0.64,-0.49,-0.47,-0.41,-0.44,-0.45,-0.44,-0.95,-0.4967,-0.432,-0.23,-0.19,-0.0,1.0,-0.34,-0.32,Neutral,-0.25,-0.1,Neutral,Neutral,True,True,True,train
1997-01,1997,1,-0.53,-0.5,-0.65,-0.64,-0.41,-0.44,-0.44,-0.86,-0.5267,-0.494,0.11,-0.09,0.5,0.866,-0.47,-0.37,La Nina,0.16,0.28,Neutral,La Nina,True,True,True,train
1997-02,1997,2,-0.37,-0.36,-0.71,-0.53,-0.64,-0.41,-0.22,-0.86,-0.5133,-0.478,0.16,0.04,0.866,0.5,-0.65,-0.34,La Nina,0.64,0.75,El Nino,La Nina,True,True,True,train
1997-03,1997,3,-0.25,-0.1,-0.3,-0.37,-0.53,-0.64,-0.45,-0.61,-0.3833,-0.44,0.12,0.39,1.0,0.0,-0.71,-0.47,Neutral,1.09,1.22,El Nino,Neutral,True,True,True,train
1997-04,1997,4,0.16,0.28,0.15,-0.25,-0.37,-0.53,-0.44,-0.47,-0.1533,-0.326,0.41,0.69,0.866,-0.5,-0.3,-0.65,Neutral,1.56,1.6,El Nino,Neutral,True,True,True,train
1997-05,1997,5,0.64,0.75,0.71,0.16,-0.25,-0.37,-0.41,-0.38,0.1833,-0.07,0.48,1.01,0.5,-0.866,0.15,-0.71,Neutral,1.89,1.9,El Nino,Neutral,True,True,True,train
1997-06,1997,6,1.09,1.22,2.34,0.64,0.16,-0.25,-0.64,-0.44,0.63,0.254,0.45,1.34,0.0,-1.0,0.71,-0.3,El Nino,2.13,2.14,El Nino,El Nino,True,True,True,train
1997-07,1997,7,1.56,1.6,2.27,1.09,0.64,0.16,-0.53,-0.44,1.0967,0.64,0.47,1.4,-0.5,-0.866,2.34,0.15,El Nino,2.36,2.33,El Nino,El Nino,True,True,True,train
1997-08,1997,8,1.89,1.9,2.27,1.56,1.09,0.64,-0.37,-0.22,1.5133,1.068,0.33,1.25,-0.866,-0.5,2.27,0.71,El Nino,2.41,2.4,El Nino,El Nino,True,True,True,train
1997-09,1997,9,2.13,2.14,2.2,1.89,1.56,1.09,-0.25,-0.45,1.86,1.462,0.24,1.04,-1.0,-0.0,2.27,2.34,El Nino,2.29,2.39,El Nino,El Nino,True,True,True,train
1997-10,1997,10,2.36,2.33,2.06,2.13,1.89,1.56,0.16,-0.44,2.1267,1.806,0.23,0.8,-0.866,0.5,2.2,2.27,El Nino,2.38,2.24,El Nino,El Nino,True,True,True,train
1997-11,1997,11,2.41,2.4,2.14,2.36,2.13,1.89,0.64,-0.41,2.3,2.07,0.05,0.52,-0.5,0.866,2.06,2.27,El Nino,2.03,1.93,El Nino,El Nino,True,True,True,train
1997-12,1997,12,2.29,2.39,2.11,2.41,2.36,2.13,1.09,-0.64,2.3533,2.216,-0.12,0.16,-0.0,1.0,2.14,2.2,El Nino,1.34,1.44,El Nino,El Nino,True,True,True,train
1998-01,1998,1,2.38,2.24,2.29,2.29,2.41,2.36,1.56,-0.53,2.36,2.314,0.09,0.02,0.5,0.866,2.11,2.06,El Nino,0.78,0.99,El Nino,El Nino,True,True,True,train
1998-02,1998,2,2.03,1.93,2.45,2.38,2.29,2.41,1.89,-0.37,2.2333,2.294,-0.35,-0.38,0.866,0.5,2.29,2.14,El Nino,0.57,0.45,Neutral,El Nino,True,True,True,train
1998-03,1998,3,1.34,1.44,2.28,2.03,2.38,2.29,2.13,-0.25,1.9167,2.09,-0.69,-0.95,1.0,0.0,2.45,2.11,El Nino,-0.39,-0.13,Neutral,El Nino,True,True,True,train
1998-04,1998,4,0.78,0.99,2.61,1.34,2.03,2.38,2.36,0.16,1.3833,1.764,-0.56,-1.6,0.866,-0.5,2.28,2.29,El Nino,-0.99,-0.78,La Nina,El Nino,True,True,True,train
1998-05,1998,5,0.57,0.45,2.32,0.78,1.34,2.03,2.41,0.64,0.8967,1.42,-0.21,-1.46,0.5,-0.866,2.61,2.45,El Nino,-1.28,-1.12,La Nina,El Nino,True,True,True,train
1998-06,1998,6,-0.39,-0.13,0.41,0.57,0.78,1.34,2.29,1.09,0.32,0.866,-0.96,-1.73,0.0,-1.0,2.32,2.28,Neutral,-1.26,-1.31,La Nina,Neutral,True,True,True,train
1998-07,1998,7,-0.99,-0.78,-1.54,-0.39,0.57,0.78,2.38,1.56,-0.27,0.262,-0.6,-1.77,-0.5,-0.866,0.41,2.61,Neutral,-1.46,-1.35,La Nina,Neutral,True,True,True,train
1998-08,1998,8,-1.28,-1.12,-1.82,-0.99,-0.39,0.57,2.03,1.89,-0.8867,-0.262,-0.29,-1.85,-0.866,-0.5,-1.54,2.32,La Nina,-1.46,-1.48,La Nina,La Nina,True,True,True,train
1998-09,1998,9,-1.26,-1.31,-1.4,-1.28,-0.99,-0.39,1.34,2.13,-1.1767,-0.67,0.02,-0.87,-1.0,-0.0,-1.82,0.41,La Nina,-1.69,-1.57,La Nina,La Nina,True,True,True,train
1998-10,1998,10,-1.46,-1.35,-1.29,-1.26,-1.28,-0.99,0.78,2.36,-1.3333,-1.076,-0.2,-0.47,-0.866,0.5,-1.4,-1.54,La Nina,-1.69,-1.55,La Nina,La Nina,True,True,True,train
1998-11,1998,11,-1.46,-1.48,-1.34,-1.46,-1.26,-1.28,0.57,2.41,-1.3933,-1.29,0.0,-0.18,-0.5,0.866,-1.29,-1.82,La Nina,-1.32,-1.3,La Nina,La Nina,True,True,True,train
1998-12,1998,12,-1.69,-1.57,-1.29,-1.46,-1.46,-1.26,-0.39,2.29,-1.5367,-1.43,-0.23,-0.43,-0.0,1.0,-1.34,-1.4,La Nina,-0.95,-1.07,La Nina,La Nina,True,True,True,train
1999-01,1999,1,-1.69,-1.55,-1.28,-1.69,-1.46,-1.46,-0.99,2.38,-1.6133,-1.512,0.0,-0.23,0.5,0.866,-1.29,-1.29,La Nina,-1.11,-0.98,La Nina,La Nina,True,True,True,train
1999-02,1999,2,-1.32,-1.3,-1.2,-1.69,-1.69,-1.46,-1.28,2.03,-1.5667,-1.524,0.37,0.14,0.866,0.5,-1.28,-1.34,La Nina,-1.15,-1.02,La Nina,La Nina,True,True,True,train
1999-03,1999,3,-0.95,-1.07,-1.15,-1.32,-1.69,-1.69,-1.26,1.34,-1.32,-1.422,0.37,0.74,1.0,0.0,-1.2,-1.29,La Nina,-1.19,-1.04,La Nina,La Nina,True,True,True,train
1999-04,1999,4,-1.11,-0.98,-1.17,-0.95,-1.32,-1.69,-1.46,0.78,-1.1267,-1.352,-0.16,0.58,0.866,-0.5,-1.15,-1.28,La Nina,-1.17,-1.1,La Nina,La Nina,True,True,True,train
1999-05,1999,5,-1.15,-1.02,-1.34,-1.11,-0.95,-1.32,-1.46,0.57,-1.07,-1.244,-0.04,0.17,0.5,-0.866,-1.17,-1.2,La Nina,-1.22,-1.11,La Nina,La Nina,True,True,True,train
1999-06,1999,6,-1.19,-1.04,-1.26,-1.15,-1.11,-0.95,-1.69,-0.39,-1.15,-1.144,-0.04,-0.24,0.0,-1.0,-1.34,-1.15,La Nina,-1.09,-1.16,La Nina,La Nina,True,True,True,train
1999-07,1999,7,-1.17,-1.1,-1.17,-1.19,-1.15,-1.11,-1.69,-0.99,-1.17,-1.114,0.02,-0.06,-0.5,-0.866,-1.26,-1.17,La Nina,-1.23,-1.26,La Nina,La Nina,True,True,True,train
1999-08,1999,8,-1.22,-1.11,-1.03,-1.17,-1.19,-1.15,-1.32,-1.28,-1.1933,-1.168,-0.05,-0.07,-0.866,-0.5,-1.17,-1.34,La Nina,-1.58,-1.46,La Nina,La Nina,True,True,True,train
1999-09,1999,9,-1.09,-1.16,-1.15,-1.22,-1.17,-1.19,-0.95,-1.26,-1.16,-1.164,0.13,0.1,-1.0,-0.0,-1.03,-1.26,La Nina,-1.74,-1.65,La Nina,La Nina,True,True,True,train
1999-10,1999,10,-1.23,-1.26,-1.33,-1.09,-1.22,-1.17,-1.11,-1.46,-1.18,-1.18,-0.14,-0.06,-0.866,0.5,-1.15,-1.17,La Nina,-1.77,-1.66,La Nina,La Nina,True,True,True,train
1999-11,1999,11,-1.58,-1.46,-1.33,-1.23,-1.09,-1.22,-1.15,-1.46,-1.3,-1.258,-0.35,-0.36,-0.5,0.866,-1.33,-1.03,La Nina,-1.55,-1.41,La Nina,La Nina,True,True,True,train
1999-12,1999,12,-1.74,-1.65,-1.43,-1.58,-1.23,-1.09,-1.19,-1.69,-1.5167,-1.372,-0.16,-0.65,-0.0,1.0,-1.33,-1.15,La Nina,-0.98,-1.07,La Nina,La Nina,True,True,True,train
2000-01,2000,1,-1.77,-1.66,-1.25,-1.74,-1.58,-1.23,-1.17,-1.69,-1.6967,-1.482,-0.03,-0.54,0.5,0.866,-1.43,-1.33,La Nina,-0.87,-0.81,La Nina,La Nina,True,True,True,train
2000-02,2000,2,-1.55,-1.41,-1.26,-1.77,-1.74,-1.58,-1.22,-1.32,-1.6867,-1.574,0.22,0.03,0.866,0.5,-1.25,-1.33,La Nina,-0.86,-0.71,La Nina,La Nina,True,True,True,train
2000-03,2000,3,-0.98,-1.07,-1.37,-1.55,-1.77,-1.74,-1.09,-0.95,-1.4333,-1.524,0.57,0.76,1.0,0.0,-1.26,-1.43,La Nina,-0.79,-0.64,La Nina,La Nina,True,True,True,train
2000-04,2000,4,-0.87,-0.81,-0.9,-0.98,-1.55,-1.77,-1.23,-1.11,-1.1333,-1.382,0.11,0.9,0.866,-0.5,-1.37,-1.25,La Nina,-0.67,-0.55,La Nina,La Nina,True,True,True,train
2000-05,2000,5,-0.86,-0.71,-0.94,-0.87,-0.98,-1.55,-1.58,-1.15,-0.9033,-1.206,0.01,0.69,0.5,-0.866,-0.9,-1.26,La Nina,-0.49,-0.51,La Nina,La Nina,True,True,True,train
2000-06,2000,6,-0.79,-0.64,-1.18,-0.86,-0.87,-0.98,-1.74,-1.19,-0.84,-1.01,0.07,0.19,0.0,-1.0,-0.94,-1.37,La Nina,-0.52,-0.55,La Nina,La Nina,True,True,True,train
2000-07,2000,7,-0.67,-0.55,-0.61,-0.79,-0.86,-0.87,-1.77,-1.17,-0.7733,-0.834,0.12,0.2,-0.5,-0.866,-1.18,-0.9,La Nina,-0.7,-0.63,La Nina,La Nina,True,True,True,train
2000-08,2000,8,-0.49,-0.51,-0.08,-0.67,-0.79,-0.86,-1.55,-1.22,-0.65,-0.736,0.18,0.37,-0.866,-0.5,-0.61,-0.94,La Nina,-0.79,-0.75,La Nina,La Nina,True,True,True,train
2000-09,2000,9,-0.52,-0.55,-0.36,-0.49,-0.67,-0.79,-0.98,-1.09,-0.56,-0.666,-0.03,0.27,-1.0,-0.0,-0.08,-1.18,La Nina,-0.92,-0.74,La Nina,La Nina,True,True,True,train
2000-10,2000,10,-0.7,-0.63,-0.52,-0.52,-0.49,-0.67,-0.87,-1.23,-0.57,-0.634,-0.18,-0.03,-0.866,0.5,-0.36,-0.61,La Nina,-0.73,-0.68,La Nina,La Nina,True,True,True,train
2000-11,2000,11,-0.79,-0.75,-0.86,-0.7,-0.52,-0.49,-0.86,-1.58,-0.67,-0.634,-0.09,-0.3,-0.5,0.866,-0.52,-0.08,La Nina,-0.63,-0.52,La Nina,La Nina,True,True,True,train
2000-12,2000,12,-0.92,-0.74,-0.79,-0.79,-0.7,-0.52,-0.79,-1.74,-0.8033,-0.684,-0.13,-0.4,-0.0,1.0,-0.86,-0.36,La Nina,-0.48,-0.44,Neutral,La Nina,True,True,True,train
2001-01,2001,1,-0.73,-0.68,-0.84,-0.92,-0.79,-0.7,-0.67,-1.77,-0.8133,-0.732,0.19,-0.03,0.5,0.866,-0.79,-0.52,La Nina,-0.49,-0.34,Neutral,La Nina,True,True,True,train
2001-02,2001,2,-0.63,-0.52,-0.86,-0.73,-0.92,-0.79,-0.49,-1.55,-0.76,-0.754,0.1,0.16,0.866,0.5,-0.84,-0.86,La Nina,-0.34,-0.25,Neutral,La Nina,True,True,True,train
2001-03,2001,3,-0.48,-0.44,-0.78,-0.63,-0.73,-0.92,-0.52,-0.98,-0.6133,-0.71,0.15,0.44,1.0,0.0,-0.86,-0.79,La Nina,-0.19,-0.12,Neutral,La Nina,True,True,True,train
2001-04,2001,4,-0.49,-0.34,-0.55,-0.48,-0.63,-0.73,-0.7,-0.87,-0.5333,-0.65,-0.01,0.24,0.866,-0.5,-0.78,-0.84,La Nina,-0.04,-0.08,Neutral,La Nina,True,True,True,train
2001-05,2001,5,-0.34,-0.25,-0.52,-0.49,-0.48,-0.63,-0.79,-0.86,-0.4367,-0.534,0.15,0.29,0.5,-0.866,-0.55,-0.86,Neutral,-0.05,-0.13,Neutral,Neutral,True,True,True,train
2001-06,2001,6,-0.19,-0.12,-0.73,-0.34,-0.49,-0.48,-0.92,-0.79,-0.34,-0.426,0.15,0.29,0.0,-1.0,-0.52,-0.78,Neutral,-0.2,-0.19,Neutral,Neutral,True,True,True,train
2001-07,2001,7,-0.04,-0.08,0.03,-0.19,-0.34,-0.49,-0.73,-0.67,-0.19,-0.308,0.15,0.45,-0.5,-0.866,-0.73,-0.55,Neutral,-0.14,-0.29,Neutral,Neutral,True,True,True,train
2001-08,2001,8,-0.05,-0.13,0.38,-0.04,-0.19,-0.34,-0.63,-0.49,-0.0933,-0.222,-0.01,0.29,-0.866,-0.5,0.03,-0.52,Neutral,-0.37,-0.35,Neutral,Neutral,True,True,True,train
2001-09,2001,9,-0.2,-0.19,-0.06,-0.05,-0.04,-0.19,-0.48,-0.52,-0.0967,-0.164,-0.15,-0.01,-1.0,-0.0,0.38,-0.73,Neutral,-0.41,-0.31,Neutral,Neutral,True,True,True,train
2001-10,2001,10,-0.14,-0.29,-0.23,-0.2,-0.05,-0.04,-0.49,-0.7,-0.13,-0.124,0.06,-0.1,-0.866,0.5,-0.06,0.03,Neutral,-0.15,-0.15,Neutral,Neutral,True,True,True,train
2001-11,2001,11,-0.37,-0.35,-0.28,-0.14,-0.2,-0.05,-0.34,-0.79,-0.2367,-0.16,-0.23,-0.32,-0.5,0.866,-0.23,0.38,Neutral,-0.04,0.03,Neutral,Neutral,True,True,True,train
2001-12,2001,12,-0.41,-0.31,0.06,-0.37,-0.14,-0.2,-0.19,-0.92,-0.3067,-0.234,-0.04,-0.21,-0.0,1.0,-0.28,-0.06,Neutral,0.01,0.09,Neutral,Neutral,True,True,True,train
2002-01,2002,1,-0.15,-0.15,0.09,-0.41,-0.37,-0.14,-0.04,-0.73,-0.31,-0.254,0.26,-0.01,0.5,0.866,0.06,-0.23,Neutral,0.02,0.2,Neutral,Neutral,True,True,True,train
2002-02,2002,2,-0.04,0.03,-0.26,-0.15,-0.41,-0.37,-0.05,-0.63,-0.2,-0.222,0.11,0.33,0.866,0.5,0.09,-0.28,Neutral,0.31,0.43,Neutral,Neutral,True,True,True,train
2002-03,2002,3,0.01,0.09,-0.2,-0.04,-0.15,-0.41,-0.2,-0.48,-0.06,-0.192,0.05,0.42,1.0,0.0,-0.26,0.06,Neutral,0.72,0.65,El Nino,Neutral,True,True,True,train
2002-04,2002,4,0.02,0.2,-0.36,0.01,-0.04,-0.15,-0.14,-0.49,-0.0033,-0.114,0.01,0.17,0.866,-0.5,-0.2,0.09,Neutral,0.74,0.79,El Nino,Neutral,True,True,True,train
